name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Ireland,Kilkenny,3.42185694228,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kilkenny,0.3733602427,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Waterford,1.06398078286,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Waterford,3.69953373088,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Wexford,571.648499036,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Wexford,51.1149195412,0.0,0.0272639006175262,1.7592414169774493,1.9761206946553416,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Carlow,539.069918159,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kilkenny,0.53225918781,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kilkenny,1685.41083457,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Laoighis,923.57357038,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
